CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,AvgAge,AvgIncome
678,17,2,4552,4626,22.018,16.766,72.013,77.265,10.201,6.767,22.018,23.533,39.39,40261.63
679,17,2,22918,22942,18.988,13.635,73.427,81.204,7.171,7.474,19.695,21.513,50.5,50656.55
680,17,2,10577,10944,20.604,10.504,73.932,74.134,4.141,12.726,14.14,17.877,60.6,60688.88
681,17,2,3291,3662,19.695,14.645,63.327,68.478,10.605,,26.058,38.279,44.44,44680.38
682,17,2,20708,20768,19.493,15.453,75.346,77.972,6.262,12.322,13.231,24.341,42.42,42592.71
683,17,2,54927,53938,17.069,13.332,78.78,79.083,5.656,6.666,15.352,18.988,50.5,51269.62
684,17,2,5418,5651,18.382,15.453,72.417,77.568,4.747,11.211,16.968,22.018,38.38,39350.61
685,17,2,1241,1438,26.159,17.776,65.246,77.164,6.868,7.474,28.179,21.513,37.37,38269.91
686,17,2,519,543,28.28,22.018,66.66,77.467,5.858,,22.018,26.967,42.42,43040.14
687,17,2,101315,99595,26.361,19.594,80.598,78.78,9.494,7.272,12.827,24.24,42.42,43316.88
688,17,2,3412,3463,4.949,8.383,73.124,76.457,1.515,8.282,18.382,17.069,58.58,58601.21
689,17,2,11618,11984,21.412,16.16,80.598,79.285,5.757,7.777,12.524,15.554,45.45,46151.95
690,17,2,465,444,20.099,18.281,75.144,68.377,3.939,3.434,21.715,17.17,33.33,34008.72
691,17,2,3862,4783,16.968,13.231,66.155,76.356,7.373,10.302,23.533,28.886,38.38,39225.37
692,17,2,2085,2190,18.18,19.392,66.357,68.983,3.333,12.524,21.109,18.887,39.39,39851.57
693,17,2,12792,13644,22.725,16.261,60.6,80.295,8.484,,32.825,17.271,43.43,44286.48
694,17,2,6437,6605,19.089,13.332,82.113,79.184,5.05,6.464,12.019,24.341,48.48,48614.33
695,17,2,6330,6743,13.938,,71.912,74.336,6.06,9.696,19.089,25.452,47.47,48467.88
696,17,2,8424,8473,26.967,18.18,67.872,74.942,14.342,10.908,20.705,27.472,40.4,41236.28
697,17,2,7411,7973,29.492,19.594,79.588,76.356,3.838,9.696,10.706,18.887,39.39,40329.3
698,17,2,7818,8656,19.998,16.16,65.347,69.286,6.464,13.332,21.917,17.675,38.38,38572.91
699,17,2,13383,13676,17.877,13.231,77.366,77.568,6.161,6.767,16.766,25.351,51.51,51682.71
700,17,2,11302,11576,22.321,16.564,83.426,81.608,6.666,6.969,10.1,17.978,41.41,42046.3
701,17,2,74061,72435,16.665,13.13,80.497,81.608,7.979,8.08,12.221,21.109,49.49,49897.03
702,17,2,18849,19872,17.271,21.816,62.721,66.458,7.676,7.272,30.805,18.483,42.42,42863.39
703,17,2,3895,3972,28.583,18.887,62.115,70.498,6.161,14.746,23.432,18.786,34.34,34672.29
704,17,2,1946,1903,22.321,17.574,63.024,72.72,6.565,11.716,25.755,21.816,36.36,36870.05
705,17,2,2609,2702,19.291,13.736,77.568,71.609,6.06,9.898,13.332,31.815,43.43,43705.73
706,17,2,19027,19267,25.553,36.057,83.83,66.458,10.302,6.161,10.706,15.756,32.32,32555.33
707,17,2,10094,10386,27.977,17.574,80.598,83.729,4.848,6.363,13.837,16.665,44.44,45301.53
708,17,2,20282,19893,15.554,12.019,75.75,81.81,6.161,8.585,16.463,16.362,48.48,48641.6
709,17,2,2082,2204,23.937,14.746,68.781,77.568,6.767,8.282,22.624,24.442,41.41,41751.38
710,17,2,5556,5921,38.38,27.876,76.154,72.922,11.817,9.393,11.918,25.048,33.33,33774.4
711,17,2,11354,11572,24.341,,75.952,78.982,10.201,8.484,16.362,17.17,44.44,44699.57
712,17,2,3859,3949,19.998,13.635,75.851,80.699,9.494,5.757,19.19,18.382,44.44,45226.79
713,17,2,6309,6387,24.139,17.372,77.669,75.548,11.918,6.868,15.958,18.584,37.37,38041.65
714,17,2,4955,5432,15.857,10.908,77.871,73.326,8.585,9.999,13.029,29.088,53.53,54008.74
715,17,2,40840,39963,20.301,15.958,80.901,81.709,5.959,7.575,12.221,17.271,44.44,44488.48
716,17,2,4707,5109,15.049,15.15,75.043,73.831,5.757,10.302,15.352,16.564,48.48,48867.84
717,17,2,4992,5132,26.967,18.483,66.155,72.215,9.797,,23.331,23.533,34.34,35122.75
718,18,4,34749,33002,20.301,14.544,84.234,84.032,6.868,5.656,10.807,16.362,45.45,46424.65
719,18,4,3767,3670,58.984,34.542,75.245,82.719,14.039,5.858,19.897,25.553,31.31,27537.65
720,18,4,8614,8871,22.523,,82.921,75.952,6.464,6.06,11.716,23.129,47.47,48425.46
721,18,4,27238,27150,15.049,11.009,85.042,85.446,9.797,6.262,9.797,29.391,58.58,58830.48
722,18,4,2506,4420,10.302,11.009,74.538,85.446,5.454,8.888,17.574,21.109,50.5,51246.39
723,18,4,17560,16895,20.806,12.625,81.002,82.113,7.676,8.08,11.615,21.21,50.5,50927.23
724,18,4,2495,2553,17.271,12.726,77.77,78.578,5.454,9.898,12.928,41.511,53.53,54407.69
725,18,4,7541,7533,20.099,12.726,78.881,82.82,8.181,9.898,12.12,24.139,48.48,49117.31
726,18,4,6546,6839,22.018,13.029,79.285,77.366,8.585,7.272,14.443,21.513,47.47,47908.34
727,18,4,104143,103680,23.129,23.028,66.458,69.185,6.565,5.05,29.391,17.978,46.46,46959.95
728,18,4,16889,17652,22.119,14.746,79.285,82.517,5.454,,13.534,24.543,45.45,45787.34
729,18,4,8414,7906,24.038,15.049,79.184,83.426,8.585,8.787,12.726,21.614,50.5,51022.17
730,18,4,6961,6755,23.331,,82.618,86.557,6.767,6.969,11.413,20.705,44.44,44651.09
731,18,4,18640,19667,11.514,8.989,79.891,83.325,4.949,6.161,14.847,25.755,63.63,63868.36
732,18,4,27761,25805,25.856,22.523,74.235,77.871,9.797,6.464,20.2,16.463,39.39,39983.88
733,18,4,2726139,2562617,25.25,17.271,84.739,62.721,10.807,4.545,11.615,32.623,55.55,55803.51
734,18,4,9557,10178,17.978,12.827,81.406,84.638,6.868,5.757,13.635,16.766,47.47,47942.68
735,18,4,5488,5564,22.119,15.958,80.497,82.214,7.474,8.484,11.312,24.543,46.46,46521.61
736,18,4,53358,52030,22.22,18.887,76.558,78.982,10.504,3.939,20.2,26.058,54.54,54642.01
737,18,4,8218,8333,20.705,13.029,77.77,86.052,7.777,7.373,15.857,22.523,53.53,54498.59
738,18,4,10204,9820,14.948,10.403,77.164,76.053,6.161,8.484,15.15,21.311,51.51,52328.1
739,18,4,478879,460836,10.403,7.474,86.961,78.78,7.07,4.343,9.595,29.29,79.79,80454.58
740,18,4,9293,8878,24.139,17.17,81.103,84.436,9.696,5.757,13.938,22.018,45.45,46147.91
741,18,4,3398,3316,17.069,13.029,86.658,85.951,8.383,5.959,8.383,21.412,44.44,44941.97
742,18,4,17349,17325,16.261,10.706,84.638,84.739,5.454,6.969,9.292,17.978,52.52,52746.24
743,18,4,10619,11738,30.906,18.18,77.467,83.224,10.504,7.07,16.362,22.927,43.43,44383.44
744,18,4,7050,6922,23.836,13.534,79.79,81.002,8.686,,10.706,21.917,49.49,50446.47
745,18,4,20337,19753,26.563,18.685,77.568,84.941,10.1,6.666,16.564,25.048,39.39,39907.12
746,18,4,17653,19032,18.584,14.342,78.073,83.527,7.979,6.464,16.463,26.462,46.46,46543.83
747,18,4,2843,2595,20.301,15.756,76.76,85.244,7.575,8.484,15.756,26.058,39.39,40032.36
748,18,4,6772,6864,23.331,,77.063,78.679,9.494,10.302,13.13,28.078,42.42,42990.65
749,18,4,25445,25333,10.605,9.191,84.537,88.173,7.878,4.141,12.322,28.28,65.65,66545.87
750,18,4,4277,4127,16.16,14.948,79.689,79.083,4.545,9.393,11.716,29.997,44.44,44600.59
751,18,4,9583,9341,18.685,11.817,76.558,80.093,6.868,10.302,13.938,23.937,47.47,48175.99
752,18,4,2064,2205,26.159,20.907,76.154,83.224,18.281,5.757,18.584,25.452,38.38,39226.38
753,18,4,3650,3462,19.897,9.999,76.558,85.648,7.07,7.777,15.655,24.745,47.47,48148.72
754,18,4,25382,24999,14.039,10.807,80.396,84.84,5.858,6.666,13.837,23.937,53.53,54014.8
755,18,4,15009,14333,27.169,16.766,79.386,80.598,7.575,,11.716,24.139,47.47,48312.34
756,18,4,29947,30181,32.623,30.805,62.62,78.578,10.504,6.06,32.118,18.988,33.33,34209.71
757,18,4,4878,4853,10.1,9.292,79.487,80.497,5.555,7.272,14.039,23.937,54.54,54751.09
758,18,4,18948,20015,26.462,17.17,81.81,83.426,9.292,7.07,12.019,19.998,43.43,43679.47
759,18,4,11682,11168,8.282,7.373,87.466,85.648,8.08,5.858,7.575,29.694,53.53,53803.71
760,18,4,11254,11366,11.11,9.292,82.012,81.002,5.656,8.181,10.504,22.119,53.53,53753.21
761,18,4,5617,7339,17.978,14.746,67.165,85.042,10.403,6.565,27.169,26.058,42.42,42709.87
762,18,4,266333,263800,17.776,11.514,86.759,80.699,7.676,3.737,10.403,29.391,70.7,71402.96
763,18,4,57627,55715,23.533,16.261,82.82,83.527,9.898,4.242,13.736,24.24,52.52,52631.1
764,18,4,61008,60228,7.272,5.555,83.729,85.85,6.06,3.131,13.938,33.532,84.84,85228.85
765,18,4,26212,26420,30.805,18.988,82.416,83.628,7.474,5.959,12.524,18.382,39.39,40375.76
766,18,4,355762,354164,14.039,9.696,85.547,78.073,7.979,4.646,10.605,29.997,78.78,78806.26
767,18,4,56692,57012,20.402,13.332,85.042,84.739,9.898,4.444,11.312,22.624,50.5,51139.33
768,18,4,6734,10096,19.998,13.635,79.285,83.022,6.161,,13.332,17.877,40.4,41249.41
769,18,4,16668,18709,13.837,11.211,77.871,85.446,7.575,,14.847,23.735,52.52,52902.79
770,18,4,18873,19192,17.776,11.716,81.002,82.315,6.363,6.363,13.635,20.402,54.54,54796.54
771,18,4,14909,15345,17.877,14.342,75.75,79.689,7.878,7.979,17.17,20.907,50.5,51044.39
772,18,4,16518,15810,20.099,23.23,66.458,78.78,9.494,5.353,28.987,15.049,40.4,40717.14
773,18,4,155809,154620,10.908,7.979,85.648,83.325,8.08,4.747,10.504,34.643,77.77,77994.22
774,18,4,89724,85120,11.615,14.544,82.719,80.295,5.555,4.04,14.039,17.978,62.62,62833.11
775,18,4,57425,52859,28.684,18.584,83.224,84.234,10.605,4.949,12.625,18.685,47.47,47647.76
776,18,4,23906,23405,18.988,12.625,80.093,83.325,9.696,6.06,14.645,28.381,51.51,51718.06
777,18,4,137981,132048,17.675,13.433,83.628,86.052,8.989,4.141,13.13,25.048,53.53,53965.31
778,18,4,19933,19118,31.31,18.786,79.487,84.436,9.696,,15.554,21.008,42.42,42660.38
779,18,4,6230,6064,16.463,10.201,81.81,82.012,6.565,7.878,10.706,25.957,53.53,53957.23
780,18,4,7203,7063,21.109,15.251,74.841,83.123,9.595,9.797,16.362,25.856,41.41,41982.67
781,18,4,7849,7316,26.765,18.483,81.103,86.254,8.888,5.454,14.241,20.402,40.4,41386.77
782,18,4,6517,6219,19.089,11.413,71.71,80.194,5.757,5.656,23.432,27.371,60.6,61090.86
783,18,4,8194,8073,13.231,9.494,80.497,86.86,6.262,8.383,12.019,27.977,54.54,55304.57
784,18,4,17257,16616,8.585,5.05,84.133,85.951,5.252,4.646,12.12,29.997,70.7,71567.59
785,18,4,14206,15434,19.897,14.948,75.649,87.87,5.454,7.979,17.271,24.543,46.46,47435.66
786,18,4,17541,17938,18.685,14.443,76.76,82.113,8.383,7.07,16.968,19.392,45.45,46437.78
787,18,4,7702,7374,22.523,13.433,82.517,79.083,4.949,8.08,10.201,21.513,49.49,50177.81
788,18,4,26556,26364,13.837,10.706,80.598,84.032,8.08,5.656,14.645,24.947,54.54,55397.49
789,18,4,97430,91552,25.553,17.372,86.658,83.729,8.787,3.737,10.504,19.493,51.51,51658.47
790,18,4,10340,11687,27.573,17.372,76.457,86.759,8.08,5.757,18.382,26.159,42.42,42902.78
791,18,4,8407,8252,9.09,6.262,71.912,82.315,6.363,8.08,20.806,24.038,66.66,66923.61
792,18,4,8171,8133,15.857,13.837,74.942,82.517,5.656,8.383,17.17,25.553,40.4,40993.88
793,18,4,2109,2264,23.331,15.15,75.548,78.78,10.1,6.565,18.18,30.502,39.39,39615.23
794,18,4,3033,2896,27.472,20.402,72.114,84.234,16.362,6.06,22.725,26.058,31.31,32299.8
795,18,4,2908,2971,25.654,12.12,79.992,88.981,9.999,,13.635,23.432,56.56,56921.58
796,18,4,15318,18081,16.665,13.029,79.79,84.84,6.767,5.454,15.453,23.937,48.48,48639.58
797,18,4,8193,8095,21.412,15.251,80.396,83.022,5.454,6.161,14.342,17.574,44.44,44568.27
798,18,4,75486,73146,24.139,,83.628,83.224,7.979,4.141,13.029,18.988,48.48,49305.17
799,18,4,139683,130016,28.583,18.382,80.598,82.719,8.989,4.04,16.261,24.644,49.49,50393.95
800,18,4,12874,12156,35.754,23.23,77.568,85.446,13.13,7.07,16.059,22.826,38.38,38640.58
801,18,4,104498,96507,24.442,15.756,71.71,83.123,7.979,4.646,24.442,18.988,56.56,56728.67
802,18,4,3451,3932,15.554,19.493,69.488,79.992,5.353,10.1,21.21,23.937,47.47,48200.23
803,18,4,2694,2555,21.412,14.342,77.669,82.315,9.494,8.282,14.847,25.351,47.47,47694.22
804,18,4,11214,11122,14.746,11.312,83.224,86.254,6.262,7.575,10.302,23.028,47.47,48328.5
805,18,4,2997,2919,18.685,12.019,77.972,77.972,7.777,,12.726,26.866,50.5,50585.85
806,18,4,24297,22793,22.321,15.15,81.608,79.79,9.999,8.787,10.504,20.705,45.45,45784.31
807,18,4,69394,67659,11.716,8.787,85.446,87.567,5.555,4.747,10.807,21.311,58.58,58775.94
808,18,4,8893,8833,21.917,17.372,69.589,82.719,7.07,6.565,24.038,24.442,42.42,43032.06
809,18,4,40871,40300,29.391,18.988,79.689,84.941,10.807,5.757,15.352,21.008,42.42,43406.77
810,18,4,6026,5741,15.857,12.625,81.81,82.719,8.787,6.161,13.029,22.624,47.47,47965.91
811,18,4,9191,8687,22.624,15.15,80.295,77.669,9.292,8.282,12.221,19.089,43.43,44135.99
812,18,4,7287,7314,17.069,13.029,80.497,84.638,5.555,7.07,12.726,23.432,53.53,53734.02
813,18,4,8437,8283,24.24,14.645,77.972,83.628,5.353,9.191,13.837,22.725,44.44,45442.93
814,18,4,7532,7076,17.877,13.736,78.275,83.325,8.888,10.201,12.322,24.947,44.44,45094.48
815,18,4,29511,28589,18.18,12.12,82.214,84.436,8.181,4.949,13.534,19.392,47.47,47875.01
816,18,4,347829,343005,11.312,7.979,86.052,84.739,7.878,3.131,11.716,32.926,76.76,76862.01
817,18,4,34135,33656,22.119,15.15,74.74,85.85,7.07,4.949,21.311,21.311,44.44,44897.53
818,18,4,150149,143193,25.957,16.968,85.85,85.446,11.615,4.545,10.504,21.513,48.48,48707.25
819,18,4,19937,19559,13.231,8.282,84.133,84.335,5.959,6.06,10.706,23.432,65.65,66510.52
820,19,4,17715,17273,27.573,16.463,81.406,76.457,6.262,8.787,10.201,22.523,48.48,48669.88
821,19,4,188013,179074,23.735,15.958,87.264,85.345,8.08,4.444,9.191,21.008,49.49,49582.92
822,19,4,40353,39929,18.685,12.928,88.678,85.648,5.454,4.545,7.676,19.291,55.55,55600.5
823,19,4,4428,4410,16.261,13.837,74.336,78.376,5.353,8.585,17.271,26.361,47.47,47516.46
824,19,4,6384,6216,20.301,14.14,85.951,87.971,9.898,,10.504,23.836,38.38,38571.9
825,19,4,30819,30296,6.262,5.858,84.84,86.961,3.737,6.06,9.999,24.745,67.67,68227.52
826,19,4,7564,7596,21.412,12.726,82.719,83.628,6.262,6.969,11.009,33.936,54.54,55161.15
827,19,4,10167,10046,12.726,10.908,79.386,80.497,8.282,8.585,12.928,27.472,52.52,52525.05
828,19,4,19425,19435,23.937,15.756,82.82,84.133,8.787,4.545,13.433,20.907,42.42,42712.9
829,19,4,58208,56104,14.645,10.908,86.658,86.658,6.868,3.737,10.504,24.543,51.51,52215.99
830,19,4,13743,13209,18.281,14.645,79.184,83.022,7.878,,15.554,25.654,47.47,48078.02
831,19,4,16836,16326,21.513,14.241,88.375,80.093,7.373,4.949,7.575,23.432,48.48,48962.78
832,19,4,5296,5400,28.381,20.907,78.578,88.476,6.666,7.07,15.453,31.815,38.38,39081.95
833,19,4,16340,16394,17.675,13.332,80.295,75.043,5.454,6.363,13.837,23.331,47.47,47815.42
834,19,4,25162,25013,12.827,9.393,86.052,85.85,8.181,5.05,9.595,29.694,58.58,59266.8
835,19,4,13387,13114,22.927,14.342,88.072,87.466,6.363,3.838,8.989,21.816,49.49,50296.99
836,19,4,21530,21343,21.614,14.746,88.173,87.365,7.575,,8.585,21.311,48.48,48824.41
837,19,4,61651,56856,26.26,22.22,79.992,80.598,10.201,4.646,16.261,20.806,38.38,39218.3
838,19,4,21389,21324,13.534,9.898,87.971,86.456,3.333,4.444,8.484,19.392,53.53,54048.13
839,19,4,102525,100166,23.937,16.261,88.375,79.487,7.474,4.646,7.777,19.796,47.47,48392.13
840,19,4,12146,11864,30.199,20.806,86.153,84.335,12.221,5.05,9.494,26.361,39.39,39772.79
841,19,4,39497,37161,19.291,12.928,87.163,85.951,7.373,3.434,10.201,22.624,54.54,55463.14
842,19,4,8511,8545,14.039,12.12,81.204,83.628,8.686,6.868,12.625,25.755,46.46,47227.6
843,19,4,11603,11560,11.817,10.706,83.022,88.072,6.464,7.272,10.302,31.512,51.51,52265.48
844,19,4,10373,10358,21.715,15.049,82.113,79.285,6.06,7.878,10.504,23.634,45.45,45785.32
845,19,4,16981,17023,13.938,11.312,88.88,86.86,4.343,4.242,7.777,21.21,48.48,48786.03
846,19,4,36265,33319,28.886,18.887,83.426,81.608,8.888,4.444,13.029,18.685,40.4,40696.94
847,19,4,16682,16460,15.857,13.736,74.942,86.153,7.07,5.757,19.796,29.189,45.45,45850.97
848,19,4,153254,146346,5.656,4.747,85.749,85.749,4.343,4.444,10.605,26.866,86.86,87084.22
849,19,4,36787,35254,8.484,6.565,84.234,88.678,5.555,4.242,12.423,25.957,66.66,67272.06
850,19,4,19814,19808,16.463,14.039,84.537,85.446,7.979,4.04,12.322,30.3,52.52,52649.28
851,19,4,77708,77260,5.555,5.05,84.638,89.587,5.353,4.04,12.322,25.957,70.7,70864.63
852,19,4,24012,25624,23.735,16.463,82.113,87.163,10.706,6.868,11.817,26.765,41.41,42273.55
853,19,4,43277,40315,25.654,17.978,84.436,85.85,9.292,5.05,11.413,20.402,44.44,44668.26
854,19,4,18934,18297,16.564,12.12,86.456,84.234,7.474,4.848,9.696,20.301,46.46,47414.45
855,19,4,21975,21930,21.21,14.948,86.86,84.335,7.373,5.252,8.686,20.907,47.47,47470
856,19,4,17025,16756,9.797,8.484,85.345,85.345,6.363,5.555,10.1,27.169,55.55,55927.74
857,19,4,10920,10547,22.826,16.463,81.709,84.032,8.282,8.181,10.605,20.402,41.41,41431.21
858,19,4,17087,15690,20.503,14.645,80.901,83.931,9.292,4.545,14.847,24.038,45.45,46175.18
859,19,4,14118,14275,22.725,16.059,82.719,85.244,9.797,4.444,13.736,26.967,44.44,45183.36
860,19,4,74714,72386,13.837,9.999,84.941,86.961,6.363,5.454,10.504,26.462,62.62,62768.47
861,19,4,18985,19456,23.735,16.059,83.628,87.163,6.161,3.939,13.332,19.493,42.42,43152.25
862,19,4,39504,39258,16.059,11.514,89.183,81.305,6.565,4.747,6.969,20.705,52.52,53349.21
863,19,4,19039,19425,19.695,13.13,84.941,52.621,5.555,8.787,6.666,22.927,49.49,50463.64
864,19,4,256422,240089,29.694,18.079,86.153,85.244,10.605,3.535,11.11,28.179,50.5,50636.35
865,19,4,54242,58150,29.694,17.574,84.84,85.85,9.898,4.848,11.211,22.826,46.46,47340.72
866,19,4,23408,22863,18.584,13.13,80.497,86.759,6.363,5.454,15.049,25.149,45.45,46333.75
867,19,4,65722,65860,25.25,17.271,84.537,84.739,9.393,4.848,11.312,25.654,44.44,44636.95
868,19,4,484762,450835,32.118,21.311,86.254,82.719,10.201,4.04,10.605,23.331,42.42,42589.68
869,19,4,23863,23568,16.059,12.221,86.052,80.497,8.383,5.656,9.09,22.018,48.48,48969.85
870,19,4,5136,5227,19.998,13.13,75.245,84.739,6.161,4.949,20.402,26.563,44.44,45034.89
871,19,4,16896,19676,22.422,15.352,79.386,85.749,9.494,5.454,15.958,23.836,45.45,45635.84
872,19,4,72289,71538,18.887,25.048,73.932,71.003,6.969,5.555,21.412,18.584,42.42,42828.04
873,19,4,18981,19571,24.038,14.342,87.466,83.527,6.969,4.343,8.686,22.018,48.48,48695.13
874,19,4,35415,34681,19.089,12.221,84.335,85.648,7.373,5.858,10.706,29.492,55.55,55986.32
875,19,4,7026,7171,23.836,13.837,83.123,83.325,8.989,7.272,10.605,32.724,46.46,47363.95
876,19,4,23957,24064,18.483,12.322,86.86,83.325,8.888,,9.09,22.826,49.49,49824.31
877,19,4,3048,3045,8.383,7.979,82.517,86.456,7.777,3.434,13.332,31.512,48.48,49267.8
878,19,4,10041,9880,27.977,17.776,85.547,82.214,6.868,6.363,8.989,26.159,39.39,40210.12
879,19,4,10591,10812,21.917,15.251,81.305,80.8,8.08,7.777,11.413,32.32,43.43,44387.48
880,19,4,9099,8178,20.907,16.16,80.396,84.032,7.878,7.171,13.13,27.068,40.4,41188.81
881,19,4,9097,10511,16.665,13.13,83.224,86.355,5.656,5.454,12.019,22.725,47.47,47944.7
882,19,4,6377,6436,17.675,10.1,87.971,84.941,5.151,3.232,9.494,25.755,44.44,44842.99
883,19,4,85458,82777,17.574,11.716,86.355,87.567,7.373,4.04,10.403,27.169,63.63,64565.26
884,19,4,12987,12835,17.069,11.211,84.032,89.688,5.353,5.656,11.211,23.028,58.58,58682.01
885,19,4,6488,6689,20.907,14.342,81.81,79.386,7.07,6.666,12.423,21.311,43.43,44274.36
886,19,4,17859,20166,15.857,10.302,83.83,81.911,7.373,5.757,11.413,27.472,51.51,51868.55
887,19,4,13240,12611,27.674,18.18,82.315,84.941,7.878,6.969,11.11,23.129,40.4,41218.1
888,19,4,14693,14204,12.12,8.686,83.931,84.436,7.474,5.252,11.716,26.563,51.51,51681.7
889,19,4,8662,8498,26.664,17.776,80.699,85.042,6.969,8.181,11.817,26.967,45.45,45572.21
890,19,4,139166,130751,27.573,17.978,86.759,82.113,8.585,4.646,9.494,20.907,45.45,45925.71
891,19,4,12218,11801,29.189,17.978,85.446,86.759,11.11,3.434,11.817,25.149,44.44,44886.42
892,19,4,22767,22117,16.968,12.322,86.254,84.335,8.383,5.454,9.292,23.937,53.53,54119.84
893,19,4,10401,10662,15.655,10.908,87.163,86.759,5.656,6.767,6.969,27.371,55.55,55799.47
894,19,4,11839,11508,26.361,16.16,84.234,81.305,11.615,5.353,11.312,29.593,42.42,42630.08
895,19,4,17056,17552,15.453,10.908,85.446,85.547,6.969,5.353,10.1,22.422,48.48,48956.72
896,19,4,9666,11655,28.28,18.887,84.84,89.486,6.868,,12.019,22.927,45.45,45473.23
897,19,4,5107,5497,32.825,19.796,79.79,83.325,9.696,6.262,14.948,36.259,44.44,44501.61
898,19,4,89471,93289,21.614,22.422,80.194,75.144,6.565,3.737,16.968,17.776,45.45,46391.32
899,19,4,7874,7853,19.796,10.1,82.921,85.749,6.262,5.555,12.221,24.341,51.51,52129.13
900,19,4,3654,3717,15.15,10.504,75.346,90.092,7.777,7.272,17.271,24.24,44.44,44719.77
901,19,4,94580,88537,24.846,16.766,87.87,85.749,6.262,3.737,9.292,19.493,43.43,43476.46
902,19,4,8155,7862,14.544,13.029,83.123,83.224,6.565,6.767,10.706,25.553,43.43,44036
903,19,4,53849,55501,27.876,20.705,84.638,84.739,8.989,3.636,12.726,20.301,40.4,40716.13
904,19,4,16628,16052,25.957,14.544,84.436,87.163,7.07,5.555,10.706,18.483,45.45,46105.49
905,19,4,4250,4200,13.938,9.191,79.992,81.507,5.555,7.777,13.231,26.866,56.56,56602.42
906,19,4,31132,30472,17.372,9.999,86.86,89.082,5.05,4.747,9.292,22.523,62.62,62806.85
907,19,4,14203,14005,22.927,15.352,84.638,83.123,10.201,6.464,9.797,31.815,41.41,41701.89
908,19,4,35291,33253,33.33,21.311,83.628,85.547,9.09,5.05,12.019,19.392,38.38,38878.94
909,19,4,14227,13846,20.301,12.322,85.547,88.577,4.141,6.161,8.989,20.806,51.51,51612.01
910,19,4,12403,12228,12.221,9.696,82.416,82.618,6.06,5.858,12.625,24.341,52.52,52675.54
911,19,4,16829,16833,11.514,8.08,85.951,86.355,5.353,5.555,9.393,23.634,54.54,54932.89
912,20,4,3796,3703,14.039,10.706,74.336,80.497,3.232,10.706,15.756,22.321,46.46,46991.26
913,20,4,1969,1961,9.595,10.302,73.629,77.568,3.232,14.039,12.928,20.806,48.48,48523.43
914,20,4,6959,7240,15.453,11.009,78.679,76.76,6.06,10.908,10.201,24.543,45.45,46348.9
915,20,4,6430,6365,16.766,13.837,79.184,79.79,6.666,9.191,12.019,19.392,41.41,41807.94
916,20,4,3041,2886,11.817,9.797,72.72,79.487,2.626,14.443,13.534,17.675,46.46,47448.79
917,20,4,13044,13016,15.049,9.696,80.295,80.598,4.747,7.474,13.13,24.139,60.6,61212.06
918,20,4,68466,65354,18.988,15.857,81.81,83.527,6.666,4.646,14.443,16.16,48.48,48852.69
919,20,4,13288,13376,12.423,10.201,75.043,82.719,4.747,5.858,19.897,21.21,52.52,53514.85
920,20,4,12560,12224,9.292,8.383,83.325,81.204,3.939,6.868,10.706,19.19,62.62,62784.63
921,20,4,10677,10530,13.433,9.595,76.76,80.497,3.939,9.898,13.635,21.715,56.56,56711.5
922,20,4,10090,10621,17.473,12.726,82.416,71.407,3.737,8.383,10.1,14.039,48.48,48676.95
923,20,4,7612,7503,13.231,9.09,77.366,81.507,4.04,11.11,11.918,24.139,52.52,52883.6
924,20,4,4897,5115,22.018,14.948,73.124,82.012,4.04,12.322,15.251,21.109,44.44,45370.21
925,20,4,10668,10166,11.413,,82.315,81.81,3.333,10.1,8.484,14.241,50.5,51064.59
926,20,4,6998,6727,22.927,14.039,78.578,77.669,3.232,10.706,11.413,19.291,43.43,44187.5
927,20,4,9455,9103,8.787,7.777,74.336,82.517,3.03,9.595,16.463,25.351,59.59,59637.47
928,20,4,22418,21496,17.574,13.534,83.325,82.315,4.444,6.363,11.009,16.362,46.46,46583.22
929,20,4,5991,5980,15.756,11.312,75.952,81.507,3.737,10.403,14.342,16.968,48.48,49084.99
930,20,4,6155,6210,11.615,8.888,77.265,79.891,3.838,10.201,12.625,21.917,47.47,47510.4
931,20,4,4639,4732,26.563,16.564,83.123,75.043,5.05,6.262,11.211,23.836,43.43,43760.27
932,20,4,8488,8214,20.301,11.615,81.911,77.164,3.838,8.686,9.999,16.261,50.5,50892.89
933,20,4,8999,8984,15.554,11.211,76.053,78.982,4.242,13.332,11.211,22.018,48.48,48487.07
934,20,4,24822,24025,20.2,14.039,86.052,84.739,4.848,5.05,9.595,19.695,50.5,51002.98
935,20,4,8649,8774,31.209,19.998,78.578,77.366,4.848,8.484,12.928,15.958,48.48,48564.84
936,20,4,38567,37073,6.666,6.565,84.537,87.567,2.626,4.848,11.413,21.109,76.76,77083.2
937,20,4,4491,4337,30.704,19.493,75.144,67.872,4.242,13.635,11.413,22.927,48.48,49376.88
938,20,4,4175,4156,26.664,20.806,75.649,69.589,7.575,9.797,14.645,20.099,38.38,38945.6
939,20,4,8863,8818,14.342,10.1,79.083,83.325,3.636,11.716,9.494,22.22,58.58,58856.74
940,20,4,20802,19807,22.523,15.352,82.517,83.325,6.363,6.06,12.322,16.261,44.44,44867.23
